codigoestacion,COD_MPIO,NOM_MPIO,NOM_DPTO,LATITUD,LONGITUD,precip_acum_mm,precip_max_10min,n_estaciones,alerta,prop_alertas,categoria,tamaño
0024017740,15293,GACHANTIVÁ,BOYACÁ,5.744105975,-73.5426552,16.4,8.2,4,1,0.06956521739130435,Moderada (15–30 mm),10.563333378829174
0024017740,15696,SANTA SOFÍA,BOYACÁ,5.731602716,-73.60366287,16.4,8.2,4,1,0.06956521739130435,Moderada (15–30 mm),10.563333378829174
0024017740,15776,SUTAMARCHÁN,BOYACÁ,5.640030759,-73.62598773,16.4,8.2,4,1,0.06956521739130435,Moderada (15–30 mm),10.563333378829174
0024017740,15808,TINJACÁ,BOYACÁ,5.577566497,-73.67614572,16.4,8.2,4,1,0.06956521739130435,Moderada (15–30 mm),10.563333378829174
0024025090,68464,MOGOTES,SANTANDER,6.492532315,-72.95834772,0.8,0.5,4,1,0.13127413127413126,Muy ligera (< 5 mm),5.0
0024025090,68682,SAN JOAQUÍN,SANTANDER,6.459879823,-72.85471883,0.8,0.5,4,1,0.13127413127413126,Muy ligera (< 5 mm),5.0
0024025502,68167,CHARALÁ,SANTANDER,6.35099819,-73.06101382,13.299999999999999,6.7,2,1,0.06017191977077364,Ligera (5–15 mm),9.612901519519358
0024025502,68498,OCAMONTE,SANTANDER,6.355368858,-73.12211833,13.299999999999999,6.7,2,1,0.06017191977077364,Ligera (5–15 mm),9.612901519519358
0024025503,68051,ARATOCA,SANTANDER,6.716766585,-73.01162697,0.0,0.0,2,1,0.06017191977077364,Sin lluvia (0 mm),5.0
0024025503,68160,CEPITÁ,SANTANDER,6.752465533,-72.92924629,0.0,0.0,2,1,0.06017191977077364,Sin lluvia (0 mm),5.0
0024025503,68229,CURITÍ,SANTANDER,6.608966483,-73.05897888,0.0,0.0,2,1,0.06017191977077364,Sin lluvia (0 mm),5.0
0024025503,68370,JORDÁN,SANTANDER,6.710814846,-73.1211236,0.0,0.0,2,1,0.06017191977077364,Sin lluvia (0 mm),5.0
0024025503,68679,SAN GIL,SANTANDER,6.550778765,-73.11887911,0.0,0.0,2,1,0.06017191977077364,Sin lluvia (0 mm),5.0
0024025503,68872,VILLANUEVA,SANTANDER,6.685867326,-73.16396916,0.0,0.0,2,1,0.06017191977077364,Sin lluvia (0 mm),5.0
0024025504,68217,COROMORO,SANTANDER,6.234735779,-72.98176803,26.600000000000005,18.2,3,1,0.12680115273775217,Moderada (15–30 mm),13.131610459878946
0024025504,68264,ENCINO,SANTANDER,6.079061224,-73.06206665,26.600000000000005,18.2,3,1,0.12680115273775217,Moderada (15–30 mm),13.131610459878946
0024027070,68533,PÁRAMO,SANTANDER,6.416631131,-73.17148232,1.0,0.2,5,1,0.07336956521739131,Muy ligera (< 5 mm),5.0
0024027070,68549,PINCHOTE,SANTANDER,6.513892626,-73.17570986,1.0,0.2,5,1,0.07336956521739131,Muy ligera (< 5 mm),5.0
0024027070,68855,VALLE DE SAN JOSÉ,SANTANDER,6.434578919,-73.10997171,1.0,0.2,5,1,0.07336956521739131,Muy ligera (< 5 mm),5.0
0024030140,15187,CHIVATÁ,BOYACÁ,5.556830465,-73.26061715,0.0,0.0,2,1,0.0761904761904762,Sin lluvia (0 mm),5.0
0024030140,15740,SIACHOQUE,BOYACÁ,5.498747701,-73.21681778,0.0,0.0,2,1,0.0761904761904762,Sin lluvia (0 mm),5.0
0024030140,15879,VIRACACHÁ,BOYACÁ,5.440558216,-73.26627456,0.0,0.0,2,1,0.0761904761904762,Sin lluvia (0 mm),5.0
0024030680,68207,CONCEPCIÓN,SANTANDER,6.76062337,-72.61815735,0.0,0.0,4,1,0.08823529411764706,Sin lluvia (0 mm),5.0
0024030950,68266,ENCISO,SANTANDER,6.65824115,-72.68027939,3.4000000000000004,1.6,2,0,0.04556650246305419,Muy ligera (< 5 mm),5.2033946655868455
0024030950,68432,MÁLAGA,SANTANDER,6.720222349,-72.73841091,3.4000000000000004,1.6,2,0,0.04556650246305419,Muy ligera (< 5 mm),5.2033946655868455
0024030950,68468,MOLAGAVITA,SANTANDER,6.643290559,-72.81916274,3.4000000000000004,1.6,2,0,0.04556650246305419,Muy ligera (< 5 mm),5.2033946655868455
0024030950,68669,SAN ANDRÉS,SANTANDER,6.796483063,-72.81613202,3.4000000000000004,1.6,2,0,0.04556650246305419,Muy ligera (< 5 mm),5.2033946655868455
0024030950,68684,SAN JOSÉ DE MIRANDA,SANTANDER,6.629400185,-72.73976423,3.4000000000000004,1.6,2,0,0.04556650246305419,Muy ligera (< 5 mm),5.2033946655868455
0024035250,15183,CHITA,BOYACÁ,6.091468485,-72.43903174,0.0,0.0,4,1,0.05945945945945946,Sin lluvia (0 mm),5.0
0024035250,15403,LA UVITA,BOYACÁ,6.265126191,-72.55551085,0.0,0.0,4,1,0.05945945945945946,Sin lluvia (0 mm),5.0
0024035250,85136,LA SALINA,CASANARE,6.178282373,-72.34693377,0.0,0.0,4,1,0.05945945945945946,Sin lluvia (0 mm),5.0
0024035340,15272,FIRAVITOBA,BOYACÁ,5.67367659,-73.01983352,0.0,0.0,4,0,0.05078125,Sin lluvia (0 mm),5.0
0024035360,15087,BELÉN,BOYACÁ,6.005059265,-72.89369887,0.0,0.0,4,1,0.128,Sin lluvia (0 mm),5.0
0024035360,15162,CERINZA,BOYACÁ,5.962013698,-72.96447288,0.0,0.0,4,1,0.128,Sin lluvia (0 mm),5.0
0024035370,15248,EL ESPINO,BOYACÁ,6.508240556,-72.48049625,1.2,0.7,4,1,0.19148936170212766,Muy ligera (< 5 mm),5.0
0024035380,15332,GÜICÁN DE LA SIERRA,BOYACÁ,6.566991765,-72.25599334,0.0,0.0,1,0,0.0,Sin lluvia (0 mm),5.0
0024035390,68162,CERRITO,SANTANDER,6.903923173,-72.64536324,7.3,1.8,4,1,0.18840579710144928,Ligera (5–15 mm),7.338656188927612
0024035390,68318,GUACA,SANTANDER,6.9434341,-72.82369873,7.3,1.8,4,1,0.18840579710144928,Ligera (5–15 mm),7.338656188927612
0024035430,15516,PAIPA,BOYACÁ,5.762027786,-73.13777442,13.2,8.9,4,1,0.10810810810810811,Ligera (5–15 mm),9.580309151606212
0024035502,15218,COVARACHÍA,BOYACÁ,6.519521476,-72.74020421,0.0,0.0,2,1,0.06837606837606838,Sin lluvia (0 mm),5.0
0024035502,68147,CAPITANEJO,SANTANDER,6.520200095,-72.67435203,0.0,0.0,2,1,0.06837606837606838,Sin lluvia (0 mm),5.0
0024035502,68686,SAN MIGUEL,SANTANDER,6.568121541,-72.64322497,0.0,0.0,2,1,0.06837606837606838,Sin lluvia (0 mm),5.0
0024035503,15114,BUSBANZÁ,BOYACÁ,5.843483731,-72.87574623,0.0,0.0,2,0,0.05187319884726225,Sin lluvia (0 mm),5.0
0024035503,15215,CORRALES,BOYACÁ,5.82454582,-72.84544845,0.0,0.0,2,0,0.05187319884726225,Sin lluvia (0 mm),5.0
0024035503,15276,FLORESTA,BOYACÁ,5.85899211,-72.92499827,0.0,0.0,2,0,0.05187319884726225,Sin lluvia (0 mm),5.0
0024035505,15368,JERICÓ,BOYACÁ,6.155633662,-72.58523093,1.6,1.3,2,1,0.05714285714285714,Muy ligera (< 5 mm),5.0
0024035506,15763,SOTAQUIRÁ,BOYACÁ,5.763010553,-73.24352232,8.5,4.9,2,1,0.06756756756756757,Ligera (5–15 mm),7.858863964696122
0024035507,15537,PAZ DE RÍO,BOYACÁ,6.030008561,-72.75988018,0.0,0.0,3,1,0.11235955056179775,Sin lluvia (0 mm),5.0
0024035507,15723,SATIVASUR,BOYACÁ,6.083405978,-72.72410815,0.0,0.0,3,1,0.11235955056179775,Sin lluvia (0 mm),5.0
0024035507,15757,SOCHA,BOYACÁ,5.960498836,-72.68239784,0.0,0.0,3,1,0.11235955056179775,Sin lluvia (0 mm),5.0
0024035509,15839,TUTAZÁ,BOYACÁ,6.078051903,-72.85707832,5.6000000000000005,5.4,2,1,0.06,Ligera (5–15 mm),6.513371760192438
0024035509,68502,ONZAGA,SANTANDER,6.335194548,-72.81205838,5.6000000000000005,5.4,2,1,0.06,Ligera (5–15 mm),6.513371760192438
0024035510,15092,BETÉITIVA,BOYACÁ,5.920858933,-72.84857876,0.0,0.0,2,1,0.062146892655367235,Sin lluvia (0 mm),5.0
0024035510,15790,TASCO,BOYACÁ,5.882294313,-72.72626817,0.0,0.0,2,1,0.062146892655367235,Sin lluvia (0 mm),5.0
0024037030,15500,OICATÁ,BOYACÁ,5.610787844,-73.27991905,0.0,0.0,4,1,0.07397260273972603,Sin lluvia (0 mm),5.0
0024037030,15837,TUTA,BOYACÁ,5.678126998,-73.17343053,0.0,0.0,4,1,0.07397260273972603,Sin lluvia (0 mm),5.0
0024037190,15238,DUITAMA,BOYACÁ,5.890602515,-73.06709484,0.0,0.0,4,1,0.08379888268156424,Sin lluvia (0 mm),5.0
0024037190,15693,SANTA ROSA DE VITERBO,BOYACÁ,5.892950301,-72.9917278,0.0,0.0,4,1,0.08379888268156424,Sin lluvia (0 mm),5.0
0024037290,15491,NOBSA,BOYACÁ,5.778759851,-72.93268324,0.0,0.0,3,1,0.07719298245614035,Sin lluvia (0 mm),5.0
0024037490,15097,BOAVITA,BOYACÁ,6.337515626,-72.62021239,0.0,0.0,2,1,0.057034220532319393,Sin lluvia (0 mm),5.0
0024037490,15810,TIPACOQUE,BOYACÁ,6.42035349,-72.69463583,0.0,0.0,2,1,0.057034220532319393,Sin lluvia (0 mm),5.0
0024037490,68425,MACARAVITA,SANTANDER,6.513745303,-72.58536492,0.0,0.0,2,1,0.057034220532319393,Sin lluvia (0 mm),5.0
0024050070,68092,BETULIA,SANTANDER,7.033255886,-73.37872388,70.6,24.2,2,1,0.05504587155963303,Muy fuerte (60–100 mm),20.37433160024225
0024055070,68689,SAN VICENTE DE CHUCURÍ,SANTANDER,6.894292346,-73.53900334,0.1,0.1,4,1,0.08148148148148149,Muy ligera (< 5 mm),5.0
0024055503,68079,BARICHARA,SANTANDER,6.647062543,-73.21518466,5.3,5.0,2,1,0.07102272727272728,Ligera (5–15 mm),6.353973453500432
0024055503,68121,CABRERA,SANTANDER,6.562543673,-73.25034892,5.3,5.0,2,1,0.07102272727272728,Ligera (5–15 mm),6.353973453500432
0024055503,68296,GALÁN,SANTANDER,6.671810994,-73.32467124,5.3,5.0,2,1,0.07102272727272728,Ligera (5–15 mm),6.353973453500432
0024055503,68344,HATO,SANTANDER,6.559878299,-73.36178841,5.3,5.0,2,1,0.07102272727272728,Ligera (5–15 mm),6.353973453500432
0024055503,68522,PALMAR,SANTANDER,6.525876964,-73.28247337,5.3,5.0,2,1,0.07102272727272728,Ligera (5–15 mm),6.353973453500432
0024055504,68895,ZAPATOCA,SANTANDER,6.813725566,-73.30975044,0.0,0.0,2,1,0.06285714285714286,Sin lluvia (0 mm),5.0
0024057070,13160,CANTAGALLO,BOLÍVAR,7.239229146,-74.10014043,0.0,0.0,2,0,0.02005730659025788,Sin lluvia (0 mm),5.0
0025017010,23079,BUENAVISTA,CÓRDOBA,8.191397953,-75.43382532,0.0,0.0,5,1,0.08943089430894309,Sin lluvia (0 mm),5.0
0025017020,23682,SAN JOSÉ DE URÉ,CÓRDOBA,7.753054395,-75.5672474,0.0,0.0,4,1,0.11607142857142858,Sin lluvia (0 mm),5.0
0025017030,23555,PLANETA RICA,CÓRDOBA,8.181108488,-75.68923803,0.0,0.0,3,1,0.06097560975609756,Sin lluvia (0 mm),5.0
0025020140,23189,CIÉNAGA DE ORO,CÓRDOBA,8.841811894,-75.60779829,0.0,0.0,3,1,0.06172839506172839,Sin lluvia (0 mm),5.0
0025020140,23660,SAHAGÚN,CÓRDOBA,8.799007016,-75.42925664,0.0,0.0,3,1,0.06172839506172839,Sin lluvia (0 mm),5.0
0025020140,70400,LA UNIÓN,SUCRE,8.811997799,-75.28322212,0.0,0.0,3,1,0.06172839506172839,Sin lluvia (0 mm),5.0
0025020430,23001,MONTERÍA,CÓRDOBA,8.584698016,-75.95055079,0.0,0.0,5,1,0.07517084282460136,Sin lluvia (0 mm),5.0
0025020430,23678,SAN CARLOS,CÓRDOBA,8.706464263,-75.69251825,0.0,0.0,5,1,0.07517084282460136,Sin lluvia (0 mm),5.0
0025020440,13212,CÓRDOBA,BOLÍVAR,9.540047515,-74.89445635,0.0,0.0,4,1,0.05970149253731343,Sin lluvia (0 mm),5.0
0025020440,70110,BUENAVISTA,SUCRE,9.314972282,-74.98014057,0.0,0.0,4,1,0.05970149253731343,Sin lluvia (0 mm),5.0
0025020440,70717,SAN PEDRO,SUCRE,9.396835638,-75.03741815,0.0,0.0,4,1,0.05970149253731343,Sin lluvia (0 mm),5.0
0025020470,23182,CHINÚ,CÓRDOBA,9.053287104,-75.37387363,5.0,2.8,5,1,0.09917355371900827,Ligera (5–15 mm),6.189531203042384
0025020470,70215,COROZAL,SUCRE,9.160624283,-75.23858178,5.0,2.8,5,1,0.09917355371900827,Ligera (5–15 mm),6.189531203042384
0025020470,70670,SAMPUÉS,SUCRE,9.165188649,-75.36027422,5.0,2.8,5,1,0.09917355371900827,Ligera (5–15 mm),6.189531203042384
0025020600,23570,PUEBLO NUEVO,CÓRDOBA,8.481339568,-75.40516154,0.0,0.0,5,1,0.07337526205450734,Sin lluvia (0 mm),5.0
0025025002,13650,SAN FERNANDO,BOLÍVAR,9.081483143,-74.37186647,0.0,0.0,4,1,0.07933194154488518,Sin lluvia (0 mm),5.0
0025025002,20032,ASTREA,CESAR,9.510727925,-73.94214641,0.0,0.0,4,1,0.07933194154488518,Sin lluvia (0 mm),5.0
0025025002,47318,GUAMAL,MAGDALENA,9.248004673,-74.13968085,0.0,0.0,4,1,0.07933194154488518,Sin lluvia (0 mm),5.0
0025025002,47460,NUEVA GRANADA,MAGDALENA,9.735998134,-74.32840222,0.0,0.0,4,1,0.07933194154488518,Sin lluvia (0 mm),5.0
0025025002,47545,PIJIÑO DEL CARMEN,MAGDALENA,9.530748654,-74.1447657,0.0,0.0,4,1,0.07933194154488518,Sin lluvia (0 mm),5.0
0025025002,47692,SAN SEBASTIÁN DE BUENAVISTA,MAGDALENA,9.380680272,-74.19797988,0.0,0.0,4,1,0.07933194154488518,Sin lluvia (0 mm),5.0
0025025002,47703,SAN ZENÓN,MAGDALENA,9.306869548,-74.35851644,0.0,0.0,4,1,0.07933194154488518,Sin lluvia (0 mm),5.0
0025025002,47707,SANTA ANA,MAGDALENA,9.503097215,-74.44419381,0.0,0.0,4,1,0.07933194154488518,Sin lluvia (0 mm),5.0
0025025100,47720,SANTA BÁRBARA DE PINTO,MAGDALENA,9.484388135,-74.66521178,5.7,1.1,4,1,0.07175925925925926,Ligera (5–15 mm),6.5654566746015695
0025025240,13006,ACHÍ,BOLÍVAR,8.622943262,-74.47805945,0.0,0.0,6,1,0.10526315789473684,Sin lluvia (0 mm),5.0
0025025240,70429,MAJAGUAL,SUCRE,8.546148134,-74.71037883,0.0,0.0,6,1,0.10526315789473684,Sin lluvia (0 mm),5.0
0025025270,70001,SINCELEJO,SUCRE,9.316673928,-75.43174967,5.6000000000000005,3.0,3,1,0.08853118712273642,Ligera (5–15 mm),6.513371760192438
0025025270,70523,PALMITO,SUCRE,9.334940293,-75.56199027,5.6000000000000005,3.0,3,1,0.08853118712273642,Ligera (5–15 mm),6.513371760192438
0025025270,70820,SANTIAGO DE TOLÚ,SUCRE,9.533810567,-75.53543469,5.6000000000000005,3.0,3,1,0.08853118712273642,Ligera (5–15 mm),6.513371760192438
0025025270,70823,SAN JOSÉ DE TOLUVIEJO,SUCRE,9.490297716,-75.44451115,5.6000000000000005,3.0,3,1,0.08853118712273642,Ligera (5–15 mm),6.513371760192438
0025025280,70204,COLOSÓ,SUCRE,9.494043427,-75.34528693,1.8,1.2,4,1,0.08275862068965517,Muy ligera (< 5 mm),5.0
0025025280,70418,LOS PALMITOS,SUCRE,9.422380117,-75.21302191,1.8,1.2,4,1,0.08275862068965517,Muy ligera (< 5 mm),5.0
0025025280,70473,MORROA,SUCRE,9.392496685,-75.32718744,1.8,1.2,4,1,0.08275862068965517,Muy ligera (< 5 mm),5.0
0025025280,70702,SAN JUAN DE BETULIA,SUCRE,9.292019071,-75.21363579,1.8,1.2,4,1,0.08275862068965517,Muy ligera (< 5 mm),5.0
0025025330,20517,PAILITAS,CESAR,8.938916143,-73.57247213,0.0,0.0,4,1,0.06338028169014084,Sin lluvia (0 mm),5.0
0025025330,20550,PELAYA,CESAR,8.764116734,-73.63295546,0.0,0.0,4,1,0.06338028169014084,Sin lluvia (0 mm),5.0
0025025330,20787,TAMALAMEQUE,CESAR,8.902075012,-73.7633962,0.0,0.0,4,1,0.06338028169014084,Sin lluvia (0 mm),5.0
0025025330,54206,CONVENCIÓN,NORTE DE SANTANDER,8.873159895,-73.20007769,0.0,0.0,4,1,0.06338028169014084,Sin lluvia (0 mm),5.0
0025025330,54245,EL CARMEN,NORTE DE SANTANDER,8.867990035,-73.34585922,0.0,0.0,4,1,0.06338028169014084,Sin lluvia (0 mm),5.0
0025025330,54800,TEORAMA,NORTE DE SANTANDER,8.760013794,-73.15714097,0.0,0.0,4,1,0.06338028169014084,Sin lluvia (0 mm),5.0
0025025340,70124,CAIMITO,SUCRE,8.792311599,-75.13191063,0.0,0.0,4,1,0.11475409836065574,Sin lluvia (0 mm),5.0
0025025340,70708,SAN MARCOS,SUCRE,8.589220102,-75.17249955,0.0,0.0,4,1,0.11475409836065574,Sin lluvia (0 mm),5.0
0025025360,13440,MARGARITA,BOLÍVAR,9.054601889,-74.22584706,286.0,14.2,4,1,0.10335195530726257,Extrema (≥ 100 mm),22.0
0025025360,20175,CHIMICHAGUA,CESAR,9.27797765,-73.84697903,286.0,14.2,4,1,0.10335195530726257,Extrema (≥ 100 mm),22.0
0025025360,47245,EL BANCO,MAGDALENA,9.114930635,-73.98105491,286.0,14.2,4,1,0.10335195530726257,Extrema (≥ 100 mm),22.0
0025025380,70233,EL ROBLE,SUCRE,9.036231591,-75.14575038,0.0,0.0,5,1,0.13052631578947368,Sin lluvia (0 mm),5.0
0025025380,70235,GALERAS,SUCRE,9.135169096,-74.98134706,0.0,0.0,5,1,0.13052631578947368,Sin lluvia (0 mm),5.0
0025025380,70742,SAN LUIS DE SINCÉ,SUCRE,9.256299047,-75.09397089,0.0,0.0,5,1,0.13052631578947368,Sin lluvia (0 mm),5.0
0025027020,13030,ALTOS DEL ROSARIO,BOLÍVAR,8.757468863,-74.19515811,7.2,5.2,5,1,0.070446735395189,Ligera (5–15 mm),7.29324626233724
0025027020,13074,BARRANCO DE LOBA,BOLÍVAR,8.837077654,-74.27966531,7.2,5.2,5,1,0.070446735395189,Ligera (5–15 mm),7.29324626233724
0025027020,13268,EL PEÑÓN,BOLÍVAR,8.864818786,-73.91230147,7.2,5.2,5,1,0.070446735395189,Ligera (5–15 mm),7.29324626233724
0025027020,13300,HATILLO DE LOBA,BOLÍVAR,8.981717133,-74.09071902,7.2,5.2,5,1,0.070446735395189,Ligera (5–15 mm),7.29324626233724
0025027020,13580,REGIDOR,BOLÍVAR,8.672628558,-73.91450679,7.2,5.2,5,1,0.070446735395189,Ligera (5–15 mm),7.29324626233724
0025027020,13667,SAN MARTÍN DE LOBA,BOLÍVAR,8.816088444,-74.00599967,7.2,5.2,5,1,0.070446735395189,Ligera (5–15 mm),7.29324626233724
0025027180,13430,MAGANGUÉ,BOLÍVAR,9.053135895,-74.70539318,3.5,0.4,5,1,0.07407407407407407,Muy ligera (< 5 mm),5.271714409212882
0025027180,13549,PINILLOS,BOLÍVAR,8.886315511,-74.40888476,3.5,0.4,5,1,0.07407407407407407,Muy ligera (< 5 mm),5.271714409212882
0025027180,70771,SUCRE,SUCRE,8.814333477,-74.74753131,3.5,0.4,5,1,0.07407407407407407,Muy ligera (< 5 mm),5.271714409212882
0025027200,13810,TIQUISIO,BOLÍVAR,8.492345176,-74.29676139,1.2,0.7,4,1,0.12244897959183673,Muy ligera (< 5 mm),5.0
0025027240,70678,SAN BENITO ABAD,SUCRE,8.835634919,-74.96469398,0.0,0.0,4,1,0.06,Sin lluvia (0 mm),5.0
0025027270,13458,MONTECRISTO,BOLÍVAR,8.01710024,-74.46342911,0.0,0.0,3,1,0.06857142857142857,Sin lluvia (0 mm),5.0
0025027270,13655,SAN JACINTO DEL CAUCA,BOLÍVAR,8.212463202,-74.75082,0.0,0.0,3,1,0.06857142857142857,Sin lluvia (0 mm),5.0
0025027450,13894,ZAMBRANO,BOLÍVAR,9.745147021,-74.88067037,0.8,0.2,5,1,0.05603448275862069,Muy ligera (< 5 mm),5.0
0025027450,47555,PLATO,MAGDALENA,9.76945611,-74.60181576,0.8,0.2,5,1,0.05603448275862069,Muy ligera (< 5 mm),5.0
0025027450,47798,TENERIFE,MAGDALENA,9.924701267,-74.73263001,0.8,0.2,5,1,0.05603448275862069,Muy ligera (< 5 mm),5.0
0025027910,70265,GUARANDA,SUCRE,8.337828523,-74.68734926,0.2,0.2,5,1,0.08732394366197183,Muy ligera (< 5 mm),5.0
0026015010,19001,POPAYÁN,CAUCA,2.471704362,-76.59194419,0.1,0.1,4,0,0.04995102840352596,Muy ligera (< 5 mm),5.0
0026015010,19807,TIMBÍO,CAUCA,2.369625312,-76.71051932,0.1,0.1,4,0,0.04995102840352596,Muy ligera (< 5 mm),5.0
0026015040,19743,SILVIA,CAUCA,2.651291894,-76.35057356,0.0,0.0,4,1,0.0675146771037182,Sin lluvia (0 mm),5.0
0026015040,19824,TOTORÓ,CAUCA,2.475213085,-76.39675937,0.0,0.0,4,1,0.0675146771037182,Sin lluvia (0 mm),5.0
0026015050,19585,PURACÉ,CAUCA,2.262153618,-76.44826938,0.0,0.0,4,1,0.07936507936507936,Sin lluvia (0 mm),5.0
0026015050,19760,SOTARÁ PAISPAMBA,CAUCA,2.231820541,-76.61146633,0.0,0.0,4,1,0.07936507936507936,Sin lluvia (0 mm),5.0
0026027200,19130,CAJIBÍO,CAUCA,2.643209848,-76.70138914,0.0,0.0,4,1,0.06072874493927125,Sin lluvia (0 mm),5.0
0026027200,19137,CALDONO,CAUCA,2.803845691,-76.42719377,0.0,0.0,4,1,0.06072874493927125,Sin lluvia (0 mm),5.0
0026027200,19473,MORALES,CAUCA,2.773663981,-76.74605152,0.0,0.0,4,1,0.06072874493927125,Sin lluvia (0 mm),5.0
0026027200,19548,PIENDAMÓ - TUNÍA,CAUCA,2.702420026,-76.53770455,0.0,0.0,4,1,0.06072874493927125,Sin lluvia (0 mm),5.0
0026055110,19110,BUENOS AIRES,CAUCA,2.988923885,-76.62158951,1.2,0.8,4,1,0.1875,Muy ligera (< 5 mm),5.0
0026055110,19418,LÓPEZ DE MICAY,CAUCA,2.95819877,-77.24212158,1.2,0.8,4,1,0.1875,Muy ligera (< 5 mm),5.0
0026055110,19698,SANTANDER DE QUILICHAO,CAUCA,2.984467338,-76.49873145,1.2,0.8,4,1,0.1875,Muy ligera (< 5 mm),5.0
0026055110,19780,SUÁREZ,CAUCA,2.936865997,-76.7458243,1.2,0.8,4,1,0.1875,Muy ligera (< 5 mm),5.0
0026055110,19845,VILLA RICA,CAUCA,3.180627317,-76.46445558,1.2,0.8,4,1,0.1875,Muy ligera (< 5 mm),5.0
0026055110,76364,JAMUNDÍ,VALLE DEL CAUCA,3.213892389,-76.62760418,1.2,0.8,4,1,0.1875,Muy ligera (< 5 mm),5.0
0026055120,19573,PUERTO TEJADA,CAUCA,3.266724205,-76.41846353,0.0,0.0,4,1,0.12721893491124261,Sin lluvia (0 mm),5.0
0026075120,76275,FLORIDA,VALLE DEL CAUCA,3.304104295,-76.16477307,0.8,0.1,4,1,0.07627118644067797,Muy ligera (< 5 mm),5.0
0026075120,76563,PRADERA,VALLE DEL CAUCA,3.42063665,-76.17841841,0.8,0.1,4,1,0.07627118644067797,Muy ligera (< 5 mm),5.0
0026075150,76248,EL CERRITO,VALLE DEL CAUCA,3.656072873,-76.30841784,0.0,0.0,5,1,0.10344827586206896,Sin lluvia (0 mm),5.0
0026075150,76520,PALMIRA,VALLE DEL CAUCA,3.558392876,-76.22779972,0.0,0.0,5,1,0.10344827586206896,Sin lluvia (0 mm),5.0
0026085160,76001,CALI,VALLE DEL CAUCA,3.399043723,-76.57649259,0.0,0.0,4,0,0.03861003861003861,Sin lluvia (0 mm),5.0
0026085170,76130,CANDELARIA,VALLE DEL CAUCA,3.382091564,-76.38317663,0.0,0.0,5,1,0.06369426751592357,Sin lluvia (0 mm),5.0
0026105240,76111,GUADALAJARA DE BUGA,VALLE DEL CAUCA,3.819854318,-75.98312419,0.0,0.0,4,0,0.05263157894736842,Sin lluvia (0 mm),5.0
0026105240,76306,GINEBRA,VALLE DEL CAUCA,3.74410441,-76.19082004,0.0,0.0,4,0,0.05263157894736842,Sin lluvia (0 mm),5.0
0026105240,76670,SAN PEDRO,VALLE DEL CAUCA,3.98143244,-76.20836168,0.0,0.0,4,0,0.05263157894736842,Sin lluvia (0 mm),5.0
0026105240,76834,TULUÁ,VALLE DEL CAUCA,4.02840797,-76.03250379,0.0,0.0,4,0,0.05263157894736842,Sin lluvia (0 mm),5.0
0026105250,76147,CARTAGO,VALLE DEL CAUCA,4.70684716,-75.91790846,12.1,4.8,4,1,0.09322033898305085,Ligera (5–15 mm),9.212439979135404
0026105250,76497,OBANDO,VALLE DEL CAUCA,4.597588666,-75.9491997,12.1,4.8,4,1,0.09322033898305085,Ligera (5–15 mm),9.212439979135404
0026115090,27660,SAN JOSÉ DEL PALMAR,CHOCÓ,4.958741345,-76.28002361,0.0,0.0,4,0,0.05405405405405406,Sin lluvia (0 mm),5.0
0026115090,76041,ANSERMANUEVO,VALLE DEL CAUCA,4.795927292,-76.02963049,0.0,0.0,4,0,0.05405405405405406,Sin lluvia (0 mm),5.0
0026115090,76054,ARGELIA,VALLE DEL CAUCA,4.704287864,-76.14164999,0.0,0.0,4,0,0.05405405405405406,Sin lluvia (0 mm),5.0
0026115090,76243,EL ÁGUILA,VALLE DEL CAUCA,4.917562873,-76.06601001,0.0,0.0,4,0,0.05405405405405406,Sin lluvia (0 mm),5.0
0026115090,76246,EL CAIRO,VALLE DEL CAUCA,4.756063701,-76.21502826,0.0,0.0,4,0,0.05405405405405406,Sin lluvia (0 mm),5.0
0026115090,76823,TORO,VALLE DEL CAUCA,4.638421279,-76.08106176,0.0,0.0,4,0,0.05405405405405406,Sin lluvia (0 mm),5.0
0026115090,76863,VERSALLES,VALLE DEL CAUCA,4.644242641,-76.25924483,0.0,0.0,4,0,0.05405405405405406,Sin lluvia (0 mm),5.0
0026125061,63001,ARMENIA,QUINDÍO,4.499501128,-75.72489985,0.774,0.099,4,1,0.10677618069815195,Muy ligera (< 5 mm),5.0
0026125061,63470,MONTENEGRO,QUINDÍO,4.521890945,-75.81806594,0.774,0.099,4,1,0.10677618069815195,Muy ligera (< 5 mm),5.0
0026125300,63130,CALARCÁ,QUINDÍO,4.467879428,-75.65674719,0.0,0.0,4,0,0.050666666666666665,Sin lluvia (0 mm),5.0
0026125710,66001,PEREIRA,RISARALDA,4.803662773,-75.79579093,66.6,11.8,4,1,0.06593406593406594,Muy fuerte (60–100 mm),19.846533330151292
0026125710,66170,DOSQUEBRADAS,RISARALDA,4.842021144,-75.66993655,66.6,11.8,4,1,0.06593406593406594,Muy fuerte (60–100 mm),19.846533330151292
0026125710,76020,ALCALÁ,VALLE DEL CAUCA,4.6788971,-75.78297932,66.6,11.8,4,1,0.06593406593406594,Muy fuerte (60–100 mm),19.846533330151292
0026125710,76845,ULLOA,VALLE DEL CAUCA,4.707718947,-75.77835903,66.6,11.8,4,1,0.06593406593406594,Muy fuerte (60–100 mm),19.846533330151292
